id;subject;student_id;teacher_id;att1;att2;exam;total
4711;16;180716;6;20;16;58;94
4712;16;180814;4;12;12;6;30
4713;16;180318;3;20;18;24;62
4714;16;180616;9;9;5;36;50
4715;16;181016;2;16;17;13;46
4716;16;180119;6;6;13;16;35
4717;16;151412;9;17;8;49;74
4718;16;180420;9;18;15;43;76
4719;16;180319;3;18;19;38;75
4720;16;180717;6;19;20;17;56
4721;16;151413;9;10;18;55;83
4722;16;180815;4;5;6;15;26
4723;16;151513;6;5;16;30;51
4724;16;181017;2;9;18;55;82
4725;16;181018;2;6;10;58;74
4726;16;151514;6;19;15;47;81
4727;16;180120;6;18;17;47;82
4728;16;180617;9;6;14;31;51
4729;16;180718;6;16;6;56;78
4730;16;180816;4;7;6;45;58
4731;16;180514;3;12;6;58;76
4732;16;180421;9;15;16;21;52
4733;16;180618;9;5;19;36;60
4734;16;151515;6;13;17;28;58
4735;16;151314;8;20;15;27;62
4736;16;180217;4;6;18;17;41
4737;16;180320;3;5;15;6;26
4738;16;180121;6;5;18;20;43
4739;16;181019;2;17;12;53;82
4740;16;151414;9;6;20;59;85
4741;16;180122;6;20;19;54;93
4742;16;180218;4;11;16;46;73
4743;16;180515;3;15;15;35;65
4744;16;180321;3;12;7;19;38
4745;16;180219;4;14;17;42;73
4746;16;180422;9;19;19;34;72
4747;16;180719;6;9;9;50;68
4748;16;180817;4;12;19;56;87
4749;16;181020;2;20;8;5;33
4750;16;180220;4;9;17;24;50
4751;16;181021;2;16;11;34;61
4752;16;151415;9;20;12;20;52
4753;16;180322;3;6;17;10;33
4754;16;180516;3;8;13;42;63
4755;16;180619;9;11;7;40;58
4756;16;180720;6;19;7;36;62
4757;16;180818;4;8;8;58;74
4758;16;181022;2;18;20;46;84
4759;16;180819;4;7;11;35;53
4760;16;151315;8;5;5;12;22
4761;16;180517;3;17;9;56;82
4762;16;151416;9;5;19;56;80
4763;16;180518;3;5;19;59;83
4764;16;151516;6;11;18;58;87
4765;16;180423;9;17;20;38;75
4766;16;151316;8;11;15;59;85
4767;16;151417;9;15;19;50;84
4768;16;180221;4;7;9;27;43
4769;16;151517;6;11;13;51;75
4770;16;180323;3;5;5;20;30
4771;16;180820;4;8;10;16;34
4772;16;180222;4;16;20;27;63
4773;16;181023;2;16;11;51;78
4774;16;181024;2;15;13;30;58
4775;16;180821;4;6;19;50;75
4776;16;151317;8;5;10;21;36
4777;16;180519;3;19;17;50;86
4778;16;180123;6;20;7;21;48
4779;16;180620;9;15;8;38;61
4780;16;180424;9;15;5;9;29
4781;16;180223;4;20;15;36;71
4782;16;180721;6;7;6;46;59
4783;16;180324;3;18;15;16;49
4784;16;180520;3;18;12;55;85
4785;16;180822;4;11;20;33;64
4786;16;181025;2;13;15;57;85
4787;16;151418;9;11;13;23;47
4788;16;180224;4;13;8;29;50
4789;16;180722;6;20;6;23;49
4790;16;180425;9;19;20;10;49
4791;16;180521;3;10;8;42;60
4792;16;180621;9;17;13;13;43
4793;16;180124;6;6;17;41;64
4794;16;180325;3;14;15;11;40
4795;16;151419;9;18;19;48;85
4796;16;180723;6;20;19;21;60
4797;16;180823;4;19;7;49;75
4798;16;180125;6;10;18;56;84
4799;16;151518;6;10;8;24;42
4800;16;180522;3;13;11;10;34
4801;16;180622;9;18;15;35;68
4802;16;180523;3;7;7;21;35
4803;16;180225;4;5;7;26;38
4804;16;180524;3;18;15;18;51
4805;16;180126;6;12;7;36;55
4806;16;180326;3;10;16;31;57
4807;16;180724;6;7;6;42;55
4808;16;151318;8;13;6;24;43
4809;16;180127;6;19;12;7;38
4810;16;180426;9;19;9;55;83
4811;16;180824;4;19;15;42;76
4812;16;180825;4;19;6;21;46
4813;16;180525;3;8;20;20;48
4814;16;180526;3;5;10;40;55
4815;16;180623;9;15;5;15;35
4816;16;180624;9;8;12;42;62
4817;17;151301;2;20;20;6;46
4818;17;180101;4;5;17;26;48
4819;17;180501;4;12;17;21;50
4820;17;180701;8;9;10;32;51
4821;17;180201;9;13;15;18;46
4822;17;180301;9;7;7;54;68
4823;17;151501;10;18;14;55;87
4824;17;170901;7;18;16;27;61
4825;17;151302;2;18;18;12;48
4826;17;180801;2;10;19;51;80
4827;17;181001;2;7;11;59;77
4828;17;180102;4;14;6;20;40
4829;17;180401;5;17;16;31;64
4830;17;180502;4;15;12;48;75
4831;17;180202;9;11;7;18;36
4832;17;180302;9;14;6;21;41
4833;17;180601;8;8;6;40;54
4834;17;180303;9;16;19;17;52
4835;17;180402;5;15;14;30;59
4836;17;180702;8;12;18;55;85
4837;17;180103;4;7;20;46;73
4838;17;170902;7;7;5;24;36
4839;17;180203;9;11;18;39;68
4840;17;180802;2;12;11;31;54
4841;17;180503;4;18;13;32;63
4842;17;180304;9;7;17;34;58
4843;17;180403;5;5;19;26;50
4844;17;180602;8;7;13;12;32
4845;17;180703;8;10;8;44;62
4846;17;151401;8;13;13;5;31
4847;17;180104;4;19;15;50;84
4848;17;170903;7;8;5;50;63
4849;17;180105;4;10;12;36;58
4850;17;180204;9;14;18;43;75
4851;17;180305;9;8;9;59;76
4852;17;170904;7;13;16;54;83
4853;17;180404;5;6;17;40;63
4854;17;180106;4;15;15;16;46
4855;17;151303;2;8;12;47;67
4856;17;181002;2;5;9;32;46
4857;17;180704;8;14;10;15;39
4858;17;151402;8;14;18;29;61
4859;17;180504;4;17;18;18;53
4860;17;151304;2;12;6;36;54
4861;17;151502;10;6;14;41;61
4862;17;180705;8;7;9;60;76
4863;17;180603;8;6;16;10;32
4864;17;180803;2;6;17;34;57
4865;17;180306;9;16;7;6;29
4866;17;151503;10;17;7;53;77
4867;17;180205;9;12;17;16;45
4868;17;170905;7;19;9;9;37
4869;17;181003;2;11;15;59;85
4870;17;180405;5;7;12;10;29
4871;17;151305;2;20;8;35;63
4872;17;180307;9;13;10;25;48
4873;17;181004;2;17;10;8;35
4874;17;180406;5;17;20;27;64
4875;17;180505;4;9;5;45;59
4876;17;170906;7;17;19;35;71
4877;17;180604;8;10;6;59;75
4878;17;180308;9;12;18;23;53
4879;17;151403;8;15;16;15;46
4880;17;180206;9;17;13;55;85
4881;17;180407;5;7;14;47;68
4882;17;180706;8;15;12;38;65
4883;17;180107;4;13;7;7;27
4884;17;180804;2;9;13;44;66
4885;17;180207;9;5;9;18;32
4886;17;151504;10;8;17;13;38
4887;17;180408;5;5;9;34;48
4888;17;170907;7;14;14;39;67
4889;17;180108;4;17;19;10;46
4890;17;180309;9;17;18;33;68
4891;17;181005;2;14;16;39;69
4892;17;180605;8;8;8;12;28
4893;17;180109;4;5;8;49;62
4894;17;151306;2;12;15;6;33
4895;17;180707;8;5;17;26;48
4896;17;180110;4;10;14;17;41
4897;17;180409;5;16;6;29;51
4898;17;170908;7;19;19;20;58
4899;17;180506;4;15;11;34;60
4900;17;180606;8;5;15;56;76
4901;17;151404;8;5;12;46;63
4902;17;180805;2;10;14;33;57
4903;17;151505;10;19;13;60;92
4904;17;180410;5;5;12;51;68
4905;17;151307;2;11;7;42;60
4906;17;180310;9;20;20;41;81
4907;17;170909;7;11;18;53;82
4908;17;181006;2;19;15;41;75
4909;17;180111;4;13;16;10;39
4910;17;170910;7;9;17;23;49
4911;17;151506;10;19;19;24;62
4912;17;180311;9;14;18;7;39
4913;17;180112;4;18;16;16;50
4914;17;180708;8;16;8;52;76
4915;17;180507;4;10;17;35;62
4916;17;180607;8;10;20;24;54
4917;17;180709;8;14;10;29;53
4918;17;180806;2;14;20;53;87
4919;17;181007;2;8;16;43;67
4920;17;180411;5;14;18;27;59
4921;17;180208;9;10;12;58;80
4922;17;180312;9;13;7;12;32
4923;17;180412;5;20;7;24;51
4924;17;180113;4;18;5;46;69
4925;17;181008;2;14;19;24;57
4926;17;180508;4;5;6;12;23
4927;17;151308;2;13;11;5;29
4928;17;151405;8;17;12;15;44
4929;17;180608;8;11;10;54;75
4930;17;151507;10;20;17;57;94
4931;17;180209;9;8;15;16;39
4932;17;180313;9;13;13;22;48
4933;17;180413;5;14;7;48;69
4934;17;180114;4;20;15;56;91
4935;17;180210;9;17;17;24;58
4936;17;180710;8;7;20;23;50
4937;17;180807;2;9;7;37;53
4938;17;180211;9;14;5;52;71
4939;17;180115;4;14;7;27;48
4940;17;180212;9;7;9;35;51
4941;17;180414;5;15;15;32;62
4942;17;180314;9;15;20;13;48
4943;17;180213;9;17;5;32;54
4944;17;181009;2;20;5;38;63
4945;17;180509;4;13;5;38;56
4946;17;180808;2;17;12;52;81
4947;17;180415;5;16;6;27;49
4948;17;180609;8;15;6;7;28
4949;17;151406;8;14;5;23;42
4950;17;151508;10;9;9;15;33
4951;17;180116;4;20;17;46;83
4952;17;180315;9;9;7;18;34
4953;17;181010;2;11;15;14;40
4954;17;180416;5;7;16;26;49
4955;17;180117;4;15;6;36;57
4956;17;170911;7;10;12;19;41
4957;17;180610;8;11;11;49;71
4958;17;170912;7;14;7;40;61
4959;17;180711;8;15;7;22;44
4960;17;170913;7;12;20;49;81
4961;17;180809;2;18;8;9;35
4962;17;181011;2;15;20;22;57
4963;17;170914;7;10;16;33;59
4964;17;180214;9;19;8;29;56
4965;17;180316;9;11;6;7;24
4966;17;170915;7;6;7;33;46
4967;17;151309;2;6;5;14;25
4968;17;151407;8;20;6;58;84
4969;17;180510;4;7;7;20;34
4970;17;151509;10;15;9;54;78
4971;17;151310;2;14;18;8;40
4972;17;180215;9;5;13;58;76
4973;17;180611;8;19;10;44;73
4974;17;180712;8;11;19;47;77
4975;17;180810;2;15;9;35;59
4976;17;181012;2;18;6;27;51
4977;17;180417;5;13;9;43;65
4978;17;151408;8;11;10;33;54
4979;17;181013;2;8;10;33;51
4980;17;151510;10;13;7;11;31
4981;17;151311;2;10;9;58;77
4982;17;180811;2;11;5;53;69
4983;17;180511;4;16;10;17;43
4984;17;151409;8;11;7;32;50
4985;17;180612;8;7;6;33;46
4986;17;170916;7;6;12;30;48
4987;17;180713;8;8;17;43;68
4988;17;180812;2;6;17;20;43
4989;17;180118;4;18;8;26;52
4990;17;181014;2;8;7;52;67
4991;17;180418;5;17;13;8;38
4992;17;181015;2;13;17;18;48
4993;17;180613;8;18;17;60;95
4994;17;151410;8;9;15;14;38
4995;17;180714;8;17;7;24;48
4996;17;180813;2;20;19;42;81
4997;17;180317;9;15;7;27;49
4998;17;170917;7;5;11;21;37
4999;17;180512;4;5;11;52;68
5000;17;151312;2;10;15;44;69
5001;17;170918;7;19;9;17;45
5002;17;180216;9;12;8;45;65
5003;17;151411;8;20;8;10;38
5004;17;151511;10;5;20;23;48
5005;17;180419;5;11;7;9;27
5006;17;151512;10;16;7;52;75
5007;17;180614;8;16;6;48;70
5008;17;180715;8;7;10;43;60
5009;17;180513;4;20;10;7;37
5010;17;151313;2;14;10;42;66
5011;17;180615;8;11;12;39;62
5012;17;180716;8;6;7;35;48
5013;17;180814;2;7;11;37;55
5014;17;180318;9;12;6;40;58
5015;17;180616;8;15;12;21;48
5016;17;181016;2;10;13;33;56
5017;17;180119;4;6;14;18;38
5018;17;151412;8;9;19;15;43
5019;17;180420;5;16;19;31;66
5020;17;180319;9;14;6;52;72
5021;17;180717;8;9;9;5;23
5022;17;151413;8;15;19;17;51
5023;17;180815;2;6;16;33;55
5024;17;151513;10;18;11;27;56
5025;17;181017;2;17;13;31;61
5026;17;181018;2;13;9;40;62
5027;17;151514;10;16;6;8;30
5028;17;180120;4;9;14;51;74
5029;17;180617;8;7;18;29;54
5030;17;180718;8;9;7;36;52
5031;17;180816;2;15;11;31;57
5032;17;180514;4;15;11;29;55
5033;17;180421;5;13;7;17;37
5034;17;180618;8;17;14;58;89
5035;17;151515;10;19;5;18;42
5036;17;151314;2;14;17;54;85
5037;17;180217;9;5;8;27;40
5038;17;180320;9;14;16;36;66
5039;17;180121;4;20;7;27;54
5040;17;181019;2;7;18;17;42
5041;17;151414;8;13;13;59;85
5042;17;180122;4;10;10;54;74
5043;17;180218;9;5;6;44;55
5044;17;180515;4;8;18;49;75
5045;17;180321;9;11;5;8;24
5046;17;180219;9;8;19;24;51
5047;17;180422;5;20;7;5;32
5048;17;180719;8;18;9;48;75
5049;17;180817;2;18;6;16;40
5050;17;181020;2;17;5;59;81
5051;17;180220;9;19;7;6;32
5052;17;181021;2;12;11;59;82
5053;17;151415;8;16;15;5;36
5054;17;180322;9;10;15;16;41
5055;17;180516;4;13;8;53;74
5056;17;180619;8;7;11;60;78
5057;17;180720;8;18;8;55;81
5058;17;180818;2;18;10;19;47
5059;17;181022;2;5;20;29;54
5060;17;180819;2;19;9;56;84
5061;17;151315;2;16;19;8;43
5062;17;180517;4;19;20;20;59
5063;17;151416;8;14;18;47;79
5064;17;180518;4;16;19;13;48
5065;17;151516;10;11;6;46;63
5066;17;180423;5;14;6;8;28
5067;17;151316;2;12;9;19;40
5068;17;151417;8;14;5;56;75
5069;17;180221;9;19;18;35;72
5070;17;151517;10;7;15;32;54
5071;17;180323;9;13;19;55;87
5072;17;180820;2;18;11;14;43
5073;17;180222;9;20;6;9;35
5074;17;181023;2;5;8;15;28
5075;17;181024;2;12;19;32;63
5076;17;180821;2;18;20;17;55
5077;17;151317;2;7;13;59;79
5078;17;180519;4;13;7;8;28
5079;17;180123;4;9;8;60;77
5080;17;180620;8;5;9;38;52
5081;17;180424;5;5;20;23;48
5082;17;180223;9;11;8;41;60
5083;17;180721;8;6;13;6;25
5084;17;180324;9;16;11;28;55
5085;17;180520;4;18;20;32;70
5086;17;180822;2;9;6;42;57
5087;17;181025;2;9;7;21;37
5088;17;151418;8;10;17;33;60
5089;17;180224;9;15;20;35;70
5090;17;180722;8;20;7;11;38
5091;17;180425;5;20;13;52;85
5092;17;180521;4;10;5;58;73
5093;17;180621;8;10;5;52;67
5094;17;180124;4;7;10;28;45
5095;17;180325;9;7;7;22;36
5096;17;151419;8;18;11;13;42
5097;17;180723;8;7;5;12;24
5098;17;180823;2;19;20;46;85
5099;17;180125;4;9;9;29;47
5100;17;151518;10;10;15;33;58
5101;17;180522;4;15;17;22;54
5102;17;180622;8;8;7;59;74
5103;17;180523;4;13;10;25;48
5104;17;180225;9;18;8;49;75
5105;17;180524;4;16;7;46;69
5106;17;180126;4;17;12;16;45
5107;17;180326;9;6;20;11;37
5108;17;180724;8;9;11;51;71
5109;17;151318;2;6;13;7;26
5110;17;180127;4;7;5;36;48
5111;17;180426;5;10;19;55;84
5112;17;180824;2;11;13;29;53
5113;17;180825;2;14;9;51;74
5114;17;180525;4;12;9;38;59
5115;17;180526;4;11;18;20;49
5116;17;180623;8;10;13;45;68
5117;17;180624;8;5;17;28;50
5118;18;151301;9;5;16;25;46
5119;18;180101;5;19;6;51;76
5120;18;180501;10;10;20;46;76
5121;18;180701;3;13;8;50;71
5122;18;180201;4;6;8;51;65
5123;18;180301;3;16;9;53;78
5124;18;151501;11;13;13;17;43
5125;18;170901;6;6;6;9;21
5126;18;151302;9;5;10;53;68
5127;18;180801;8;15;9;52;76
5128;18;181001;8;12;20;23;55
5129;18;180102;5;8;8;37;53
5130;18;180401;1;10;19;38;67
5131;18;180502;10;9;13;9;31
5132;18;180202;4;5;10;26;41
5133;18;180302;3;14;20;59;93
5134;18;180601;11;16;9;35;60
5135;18;180303;3;20;16;56;92
5136;18;180402;1;16;17;26;59
5137;18;180702;3;9;15;53;77
5138;18;180103;5;6;8;41;55
5139;18;170902;6;5;20;18;43
5140;18;180203;4;18;7;13;38
5141;18;180802;8;11;20;51;82
5142;18;180503;10;17;8;58;83
5143;18;180304;3;14;14;40;68
5144;18;180403;1;11;11;33;55
5145;18;180602;11;10;10;32;52
5146;18;180703;3;17;11;60;88
5147;18;151401;10;5;14;11;30
5148;18;180104;5;6;16;48;70
5149;18;170903;6;14;18;8;40
5150;18;180105;5;12;19;16;47
5151;18;180204;4;20;18;29;67
5152;18;180305;3;17;15;59;91
5153;18;170904;6;18;17;18;53
5154;18;180404;1;6;13;59;78
5155;18;180106;5;7;19;5;31
5156;18;151303;9;9;11;44;64
5157;18;181002;8;8;10;40;58
5158;18;180704;3;13;7;9;29
5159;18;151402;10;18;7;41;66
5160;18;180504;10;8;14;42;64
5161;18;151304;9;17;5;42;64
5162;18;151502;11;16;5;32;53
5163;18;180705;3;16;13;13;42
5164;18;180603;11;13;15;19;47
5165;18;180803;8;5;9;52;66
5166;18;180306;3;10;10;17;37
5167;18;151503;11;11;7;15;33
5168;18;180205;4;8;7;48;63
5169;18;170905;6;18;12;43;73
5170;18;181003;8;20;9;22;51
5171;18;180405;1;12;6;8;26
5172;18;151305;9;18;8;14;40
5173;18;180307;3;20;13;57;90
5174;18;181004;8;18;20;35;73
5175;18;180406;1;17;13;10;40
5176;18;180505;10;19;19;59;97
5177;18;170906;6;9;6;46;61
5178;18;180604;11;7;6;29;42
5179;18;180308;3;11;10;13;34
5180;18;151403;10;18;11;20;49
5181;18;180206;4;13;7;10;30
5182;18;180407;1;16;19;51;86
5183;18;180706;3;12;18;51;81
5184;18;180107;5;7;18;59;84
5185;18;180804;8;15;16;9;40
5186;18;180207;4;5;20;18;43
5187;18;151504;11;20;10;12;42
5188;18;180408;1;10;16;56;82
5189;18;170907;6;6;13;9;28
5190;18;180108;5;8;15;28;51
5191;18;180309;3;5;19;20;44
5192;18;181005;8;13;11;32;56
5193;18;180605;11;8;18;20;46
5194;18;180109;5;15;13;5;33
5195;18;151306;9;20;19;56;95
5196;18;180707;3;5;14;35;54
5197;18;180110;5;6;8;21;35
5198;18;180409;1;16;16;30;62
5199;18;170908;6;8;17;47;72
5200;18;180506;10;15;10;27;52
5201;18;180606;11;16;16;23;55
5202;18;151404;10;19;19;6;44
5203;18;180805;8;9;14;37;60
5204;18;151505;11;19;8;57;84
5205;18;180410;1;15;8;32;55
5206;18;151307;9;5;20;32;57
5207;18;180310;3;11;15;24;50
5208;18;170909;6;13;12;57;82
5209;18;181006;8;20;11;44;75
5210;18;180111;5;20;19;9;48
5211;18;170910;6;20;12;17;49
5212;18;151506;11;14;9;45;68
5213;18;180311;3;20;5;28;53
5214;18;180112;5;8;20;11;39
5215;18;180708;3;13;15;56;84
5216;18;180507;10;19;18;47;84
5217;18;180607;11;8;15;48;71
5218;18;180709;3;20;14;18;52
5219;18;180806;8;12;10;5;27
5220;18;181007;8;15;9;19;43
5221;18;180411;1;6;16;44;66
5222;18;180208;4;7;9;54;70
5223;18;180312;3;20;10;29;59
5224;18;180412;1;15;20;10;45
5225;18;180113;5;18;7;56;81
5226;18;181008;8;9;19;50;78
5227;18;180508;10;17;9;41;67
5228;18;151308;9;20;11;26;57
5229;18;151405;10;8;16;36;60
5230;18;180608;11;14;16;32;62
5231;18;151507;11;17;8;54;79
5232;18;180209;4;13;6;31;50
5233;18;180313;3;20;14;37;71
5234;18;180413;1;14;18;54;86
5235;18;180114;5;13;8;10;31
5236;18;180210;4;5;8;30;43
5237;18;180710;3;14;16;30;60
5238;18;180807;8;6;13;53;72
5239;18;180211;4;15;6;43;64
5240;18;180115;5;18;15;50;83
5241;18;180212;4;6;11;40;57
5242;18;180414;1;6;19;28;53
5243;18;180314;3;14;15;56;85
5244;18;180213;4;17;20;13;50
5245;18;181009;8;16;16;46;78
5246;18;180509;10;13;18;13;44
5247;18;180808;8;20;11;19;50
5248;18;180415;1;20;8;20;48
5249;18;180609;11;10;10;16;36
5250;18;151406;10;18;9;54;81
5251;18;151508;11;20;13;9;42
5252;18;180116;5;15;13;44;72
5253;18;180315;3;12;9;42;63
5254;18;181010;8;16;6;59;81
5255;18;180416;1;10;15;37;62
5256;18;180117;5;20;10;12;42
5257;18;170911;6;19;19;27;65
5258;18;180610;11;14;6;28;48
5259;18;170912;6;15;6;15;36
5260;18;180711;3;11;17;48;76
5261;18;170913;6;12;20;23;55
5262;18;180809;8;8;20;16;44
5263;18;181011;8;14;9;38;61
5264;18;170914;6;14;16;53;83
5265;18;180214;4;16;19;43;78
5266;18;180316;3;17;13;58;88
5267;18;170915;6;16;17;12;45
5268;18;151309;9;14;11;38;63
5269;18;151407;10;12;16;54;82
5270;18;180510;10;11;9;26;46
5271;18;151509;11;19;20;15;54
5272;18;151310;9;17;8;51;76
5273;18;180215;4;11;20;32;63
5274;18;180611;11;14;10;21;45
5275;18;180712;3;5;18;19;42
5276;18;180810;8;13;11;16;40
5277;18;181012;8;15;15;9;39
5278;18;180417;1;7;18;17;42
5279;18;151408;10;13;14;54;81
5280;18;181013;8;14;5;12;31
5281;18;151510;11;20;19;58;97
5282;18;151311;9;8;7;34;49
5283;18;180811;8;19;11;56;86
5284;18;180511;10;19;9;57;85
5285;18;151409;10;11;13;15;39
5286;18;180612;11;17;16;23;56
5287;18;170916;6;9;7;11;27
5288;18;180713;3;11;13;38;62
5289;18;180812;8;11;9;8;28
5290;18;180118;5;16;11;53;80
5291;18;181014;8;16;12;32;60
5292;18;180418;1;5;6;25;36
5293;18;181015;8;6;18;16;40
5294;18;180613;11;17;19;16;52
5295;18;151410;10;9;7;26;42
5296;18;180714;3;13;18;5;36
5297;18;180813;8;8;16;39;63
5298;18;180317;3;11;9;50;70
5299;18;170917;6;18;20;43;81
5300;18;180512;10;5;10;44;59
5301;18;151312;9;10;7;59;76
5302;18;170918;6;13;15;20;48
5303;18;180216;4;19;5;45;69
5304;18;151411;10;17;19;31;67
5305;18;151511;11;17;20;39;76
5306;18;180419;1;20;10;40;70
5307;18;151512;11;9;13;28;50
5308;18;180614;11;19;16;9;44
5309;18;180715;3;16;12;6;34
5310;18;180513;10;10;20;15;45
5311;18;151313;9;11;16;22;49
5312;18;180615;11;14;17;20;51
5313;18;180716;3;9;16;9;34
5314;18;180814;8;19;15;60;94
5315;18;180318;3;9;17;49;75
5316;18;180616;11;8;18;5;31
5317;18;181016;8;8;7;51;66
5318;18;180119;5;10;13;39;62
5319;18;151412;10;12;13;43;68
5320;18;180420;1;18;11;41;70
5321;18;180319;3;7;9;30;46
5322;18;180717;3;5;18;15;38
5323;18;151413;10;10;10;35;55
5324;18;180815;8;15;6;54;75
5325;18;151513;11;20;18;50;88
5326;18;181017;8;19;9;59;87
5327;18;181018;8;12;13;5;30
5328;18;151514;11;13;16;60;89
5329;18;180120;5;14;16;27;57
5330;18;180617;11;5;6;15;26
5331;18;180718;3;10;10;49;69
5332;18;180816;8;9;11;41;61
5333;18;180514;10;8;16;50;74
5334;18;180421;1;20;5;48;73
5335;18;180618;11;9;10;46;65
5336;18;151515;11;9;13;9;31
5337;18;151314;9;9;12;27;48
5338;18;180217;4;6;7;15;28
5339;18;180320;3;15;5;32;52
5340;18;180121;5;18;8;54;80
5341;18;181019;8;8;13;52;73
5342;18;151414;10;8;12;29;49
5343;18;180122;5;5;6;24;35
5344;18;180218;4;9;10;48;67
5345;18;180515;10;10;20;17;47
5346;18;180321;3;6;19;8;33
5347;18;180219;4;12;8;6;26
5348;18;180422;1;10;13;33;56
5349;18;180719;3;12;5;11;28
5350;18;180817;8;18;12;6;36
5351;18;181020;8;6;5;37;48
5352;18;180220;4;8;16;36;60
5353;18;181021;8;19;17;51;87
5354;18;151415;10;14;14;49;77
5355;18;180322;3;12;18;56;86
5356;18;180516;10;7;13;53;73
5357;18;180619;11;6;17;56;79
5358;18;180720;3;18;10;51;79
5359;18;180818;8;18;19;37;74
5360;18;181022;8;11;16;51;78
5361;18;180819;8;8;10;6;24
5362;18;151315;9;12;19;43;74
5363;18;180517;10;9;9;28;46
5364;18;151416;10;5;15;41;61
5365;18;180518;10;5;13;33;51
5366;18;151516;11;8;9;26;43
5367;18;180423;1;13;8;42;63
5368;18;151316;9;14;16;60;90
5369;18;151417;10;11;19;28;58
5370;18;180221;4;13;14;8;35
5371;18;151517;11;15;13;13;41
5372;18;180323;3;8;13;45;66
5373;18;180820;8;11;17;30;58
5374;18;180222;4;13;13;33;59
5375;18;181023;8;18;20;33;71
5376;18;181024;8;12;19;51;82
5377;18;180821;8;12;6;54;72
5378;18;151317;9;11;7;31;49
5379;18;180519;10;13;15;48;76
5380;18;180123;5;20;19;60;99
5381;18;180620;11;15;16;44;75
5382;18;180424;1;14;18;29;61
5383;18;180223;4;9;13;41;63
5384;18;180721;3;9;10;49;68
5385;18;180324;3;18;11;8;37
5386;18;180520;10;20;7;51;78
5387;18;180822;8;5;11;20;36
5388;18;181025;8;20;5;50;75
5389;18;151418;10;18;10;21;49
5390;18;180224;4;12;8;58;78
5391;18;180722;3;5;6;6;17
5392;18;180425;1;12;17;46;75
5393;18;180521;10;8;13;39;60
5394;18;180621;11;20;16;47;83
5395;18;180124;5;19;6;41;66
5396;18;180325;3;15;9;7;31
5397;18;151419;10;20;12;34;66
5398;18;180723;3;12;6;60;78
5399;18;180823;8;13;12;37;62
5400;18;180125;5;12;13;54;79
5401;18;151518;11;20;13;8;41
5402;18;180522;10;7;7;36;50
5403;18;180622;11;19;14;33;66
5404;18;180523;10;16;9;13;38
5405;18;180225;4;18;9;42;69
5406;18;180524;10;12;9;16;37
5407;18;180126;5;10;13;10;33
5408;18;180326;3;9;18;42;69
5409;18;180724;3;12;19;5;36
5410;18;151318;9;9;16;28;53
5411;18;180127;5;14;20;6;40
5412;18;180426;1;9;12;5;26
5413;18;180824;8;13;12;5;30
5414;18;180825;8;7;10;32;49
5415;18;180525;10;20;7;23;50
5416;18;180526;10;20;19;30;69
5417;18;180623;11;15;6;36;57
5418;18;180624;11;8;5;8;21
5419;19;151301;11;20;13;6;39
5420;19;180101;1;5;9;24;38
5421;19;180501;10;8;11;38;57
5422;19;180701;11;11;16;59;86
5423;19;180201;1;17;12;36;65
5424;19;180301;4;8;15;20;43
5425;19;151501;2;9;12;30;51
5426;19;170901;9;10;5;55;70
5427;19;151302;11;7;11;48;66
5428;19;180801;2;14;13;36;63
5429;19;181001;9;12;5;48;65
5430;19;180102;1;17;10;12;39
5431;19;180401;2;12;16;34;62
5432;19;180502;10;9;17;14;40
5433;19;180202;1;16;10;12;38
5434;19;180302;4;8;13;9;30
5435;19;180601;3;16;6;21;43
5436;19;180303;4;8;17;44;69
5437;19;180402;2;11;9;34;54
5438;19;180702;11;18;12;38;68
5439;19;180103;1;19;12;28;59
5440;19;170902;9;11;6;14;31
5441;19;180203;1;16;15;39;70
5442;19;180802;2;8;15;14;37
5443;19;180503;10;7;17;32;56
5444;19;180304;4;17;6;57;80
5445;19;180403;2;17;20;57;94
5446;19;180602;3;11;18;26;55
5447;19;180703;11;11;16;37;64
5448;19;151401;2;11;6;46;63
5449;19;180104;1;16;17;11;44
5450;19;170903;9;12;6;59;77
5451;19;180105;1;5;6;38;49
5452;19;180204;1;13;5;7;25
5453;19;180305;4;18;19;32;69
5454;19;170904;9;12;20;48;80
5455;19;180404;2;19;14;48;81
5456;19;180106;1;19;10;31;60
5457;19;151303;11;16;11;12;39
5458;19;181002;9;9;13;31;53
5459;19;180704;11;5;12;8;25
5460;19;151402;2;8;17;25;50
5461;19;180504;10;14;16;41;71
5462;19;151304;11;20;9;25;54
5463;19;151502;2;6;5;17;28
5464;19;180705;11;11;13;23;47
5465;19;180603;3;7;11;56;74
5466;19;180803;2;18;20;32;70
5467;19;180306;4;16;12;11;39
5468;19;151503;2;11;10;17;38
5469;19;180205;1;14;17;6;37
5470;19;170905;9;12;6;52;70
5471;19;181003;9;16;7;22;45
5472;19;180405;2;16;14;52;82
5473;19;151305;11;17;8;34;59
5474;19;180307;4;9;12;48;69
5475;19;181004;9;16;8;41;65
5476;19;180406;2;18;15;8;41
5477;19;180505;10;18;6;41;65
5478;19;170906;9;13;12;16;41
5479;19;180604;3;12;13;43;68
5480;19;180308;4;11;17;16;44
5481;19;151403;2;16;13;27;56
5482;19;180206;1;17;10;47;74
5483;19;180407;2;9;16;31;56
5484;19;180706;11;6;20;14;40
5485;19;180107;1;5;20;59;84
5486;19;180804;2;16;15;17;48
